AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,"36,060",2.2,,,,,24.04,"49,990",0.5,16.67,19.56,23.02,28.15,32.34,"34,670","40,670","47,880","58,560","67,260",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3090,"Miscellaneous Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",broad,"138,010",1.3,,,,,20.41,"42,450",0.4,14.58,16.92,18.59,22.59,28.19,"30,320","35,200","38,660","46,980","58,640",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3091,Bicycle Repairers,detailed,"12,170",5.2,,,,,20.55,"42,730",1.0,15.01,17.48,20.57,23.09,26.44,"31,220","36,360","42,780","48,020","55,000",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3092,Recreational Vehicle Service Technicians,detailed,"17,430",4.0,,,,,27.14,"56,440",1.3,17.37,21.59,25.00,30.72,37.48,"36,120","44,920","52,000","63,890","77,960",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-3093,Tire Repairers and Changers,detailed,"108,410",1.5,,,,,19.31,"40,170",0.4,14.43,16.68,18.13,21.78,24.15,"30,010","34,690","37,710","45,300","50,230",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9000,"Other Installation, Maintenance, and Repair Occupations",minor,"3,261,490",0.4,,,,,28.96,"60,250",0.2,17.68,21.78,27.61,35.16,43.57,"36,780","45,310","57,440","73,140","90,620",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9010,Control and Valve Installers and Repairers,broad,"75,360",2.7,,,,,33.41,"69,490",0.8,19.99,23.87,30.17,40.11,50.15,"41,570","49,660","62,760","83,420","104,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9011,Mechanical Door Repairers,detailed,"27,120",5.4,,,,,27.67,"57,540",1.2,18.50,22.41,26.79,31.56,37.63,"38,490","46,610","55,720","65,630","78,260",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,"48,240",3.0,,,,,36.64,"76,210",0.9,22.07,26.42,35.74,46.69,54.09,"45,910","54,950","74,340","97,120","112,500",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9020,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",broad,"409,670",1.3,,,,,31.14,"64,780",0.5,19.25,23.25,29.33,37.05,45.78,"40,050","48,360","61,010","77,060","95,210",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,"409,670",1.3,,,,,31.14,"64,780",0.5,19.25,23.25,29.33,37.05,45.78,"40,050","48,360","61,010","77,060","95,210",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9030,Home Appliance Repairers,broad,"32,150",4.0,,,,,26.94,"56,040",1.2,17.40,21.05,24.51,30.47,38.78,"36,190","43,780","50,990","63,390","80,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9031,Home Appliance Repairers,detailed,"32,150",4.0,,,,,26.94,"56,040",1.2,17.40,21.05,24.51,30.47,38.78,"36,190","43,780","50,990","63,390","80,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9040,"Industrial Machinery Installation, Repair, and Maintenance Workers",broad,"541,070",0.6,,,,,32.75,"68,120",0.3,22.00,25.80,30.81,37.79,45.45,"45,760","53,660","64,090","78,610","94,530",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9041,Industrial Machinery Mechanics,detailed,"439,640",0.7,,,,,32.91,"68,460",0.3,22.17,26.45,31.02,37.88,45.76,"46,120","55,010","64,520","78,780","95,170",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9043,"Maintenance Workers, Machinery",detailed,"60,020",1.6,,,,,31.06,"64,610",0.6,20.19,23.52,29.25,36.16,42.57,"42,000","48,920","60,850","75,200","88,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9044,Millwrights,detailed,"40,330",2.4,,,,,33.55,"69,780",0.8,22.25,27.11,31.59,39.18,45.00,"46,290","56,390","65,700","81,500","93,600",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9045,"Refractory Materials Repairers, Except Brickmasons",detailed,"1,080",12.8,,,,,30.66,"63,770",3.5,19.52,24.06,29.47,36.06,41.59,"40,590","50,050","61,290","75,000","86,510",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9050,Line Installers and Repairers,broad,"228,790",1.3,,,,,40.51,"84,270",0.5,23.02,29.36,39.20,49.64,58.27,"47,890","61,060","81,530","103,260","121,200",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9051,Electrical Power-Line Installers and Repairers,detailed,"131,070",1.6,,,,,44.22,"91,970",0.6,24.74,32.34,45.83,52.76,61.87,"51,470","67,270","95,320","109,740","128,690",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9052,Telecommunications Line Installers and Repairers,detailed,"97,720",2.3,,,,,35.55,"73,940",0.7,21.79,26.11,35.73,46.08,49.85,"45,310","54,310","74,330","95,850","103,680",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9060,Precision Instrument and Equipment Repairers,broad,"83,720",2.2,,,,,31.43,"65,370",0.7,18.29,22.58,29.43,37.82,47.27,"38,050","46,960","61,210","78,670","98,330",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9061,Camera and Photographic Equipment Repairers,detailed,"1,650",17.1,,,,,26.94,"56,040",4.1,16.50,20.02,25.35,31.77,40.35,"34,320","41,630","52,720","66,070","83,940",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9062,Medical Equipment Repairers,detailed,"65,990",2.8,,,,,31.70,"65,930",0.9,18.51,22.82,29.64,37.74,47.25,"38,490","47,470","61,660","78,500","98,280",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9063,Musical Instrument Repairers and Tuners,detailed,"5,380",4.7,,,,,24.02,"49,960",1.7,15.01,18.11,22.32,28.09,34.42,"31,220","37,670","46,420","58,430","71,600",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9064,Watch and Clock Repairers,detailed,"1,310",20.5,,,,,34.06,"70,840",4.8,16.46,22.91,32.32,43.99,52.88,"34,240","47,650","67,230","91,490","109,990",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9069,"Precision Instrument and Equipment Repairers, All Other",detailed,"9,400",5.3,,,,,34.22,"71,180",2.0,19.30,24.56,33.17,40.57,49.52,"40,140","51,070","68,990","84,390","102,990",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9070,"Maintenance and Repair Workers, General",broad,"1,529,700",0.5,,,,,25.86,"53,780",0.2,17.00,19.64,23.84,30.10,37.11,"35,350","40,840","49,590","62,620","77,180",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9071,"Maintenance and Repair Workers, General",detailed,"1,529,700",0.5,,,,,25.86,"53,780",0.2,17.00,19.64,23.84,30.10,37.11,"35,350","40,840","49,590","62,620","77,180",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9080,Wind Turbine Service Technicians,broad,"9,980",6.2,,,,,33.16,"68,980",1.0,23.67,28.29,30.83,37.51,44.45,"49,230","58,840","64,120","78,010","92,460",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9081,Wind Turbine Service Technicians,detailed,"9,980",6.2,,,,,33.16,"68,980",1.0,23.67,28.29,30.83,37.51,44.45,"49,230","58,840","64,120","78,010","92,460",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9090,"Miscellaneous Installation, Maintenance, and Repair Workers",broad,"351,050",1.2,,,,,25.12,"52,250",0.4,16.18,18.67,22.82,29.05,37.49,"33,660","38,830","47,460","60,430","77,970",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,"26,410",2.9,,,,,23.93,"49,770",0.7,16.50,19.11,22.81,27.94,31.91,"34,320","39,760","47,450","58,110","66,370",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9092,Commercial Divers,detailed,"3,450",11.3,,,,,42.46,"88,320",7.9,20.83,26.35,35.09,48.82,75.86,"43,330","54,810","72,990","101,550","157,790",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9094,Locksmiths and Safe Repairers,detailed,"15,040",2.0,,,,,26.67,"55,470",1.4,17.08,20.75,24.68,31.04,38.17,"35,530","43,160","51,320","64,560","79,400",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9095,Manufactured Building and Mobile Home Installers,detailed,"3,020",13.2,,,,,21.83,"45,410",3.8,13.04,17.21,22.11,24.99,29.24,"27,120","35,800","45,990","51,970","60,810",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9096,Riggers,detailed,"22,530",4.0,,,,,32.12,"66,810",1.3,19.56,23.18,30.12,38.55,47.04,"40,680","48,210","62,640","80,180","97,850",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9097,Signal and Track Switch Repairers,detailed,"8,720",2.5,,,,,43.47,"90,410",0.9,30.10,38.33,44.45,47.75,57.48,"62,610","79,720","92,460","99,320","119,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,"95,580",2.3,,,,,19.95,"41,490",0.5,14.09,16.78,19.05,22.55,26.87,"29,310","34,910","39,630","46,890","55,890",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,"176,300",1.8,,,,,25.89,"53,850",0.5,17.35,20.28,23.67,29.76,37.04,"36,080","42,170","49,230","61,900","77,040",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-0000,Production Occupations,major,"8,565,760",0.2,,,,,24.81,"51,600",0.1,16.46,18.33,22.59,28.81,37.02,"34,240","38,130","46,990","59,920","76,990",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-1000,Supervisors of Production Workers,minor,"673,430",0.3,,,,,36.83,"76,600",0.2,22.66,28.19,35.79,44.08,52.28,"47,130","58,630","74,450","91,680","108,750",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-1010,First-Line Supervisors of Production and Operating Workers,broad,"673,430",0.3,,,,,36.83,"76,600",0.2,22.66,28.19,35.79,44.08,52.28,"47,130","58,630","74,450","91,680","108,750",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,"673,430",0.3,,,,,36.83,"76,600",0.2,22.66,28.19,35.79,44.08,52.28,"47,130","58,630","74,450","91,680","108,750",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2000,Assemblers and Fabricators,minor,"1,801,640",0.4,,,,,22.95,"47,740",0.2,16.36,18.16,21.85,25.90,32.42,"34,020","37,760","45,450","53,870","67,440",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2010,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",broad,"34,020",1.8,,,,,34.34,"71,420",0.5,22.74,28.17,31.43,40.10,51.68,"47,310","58,600","65,380","83,410","107,500",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",detailed,"34,020",1.8,,,,,34.34,"71,420",0.5,22.74,28.17,31.43,40.10,51.68,"47,310","58,600","65,380","83,410","107,500",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2020,"Electrical, Electronics, and Electromechanical Assemblers",broad,"259,810",1.1,,,,,22.98,"47,800",0.3,17.02,18.48,22.08,25.00,30.29,"35,390","38,440","45,930","52,000","62,990",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2021,"Coil Winders, Tapers, and Finishers",detailed,"12,840",4.7,,,,,24.26,"50,470",0.7,18.05,20.21,23.18,28.26,30.43,"37,540","42,050","48,220","58,770","63,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",detailed,"246,970",1.1,,,,,22.92,"47,660",0.3,17.00,18.45,22.04,24.84,30.27,"35,350","38,380","45,850","51,670","62,950",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2030,Engine and Other Machine Assemblers,broad,"34,000",1.7,,,,,27.78,"57,790",0.6,18.51,21.75,25.82,36.02,37.38,"38,500","45,230","53,710","74,920","77,750",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2031,Engine and Other Machine Assemblers,detailed,"34,000",1.7,,,,,27.78,"57,790",0.6,18.51,21.75,25.82,36.02,37.38,"38,500","45,230","53,710","74,920","77,750",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2040,Structural Metal Fabricators and Fitters,broad,"52,360",3.1,,,,,25.98,"54,030",0.7,18.25,21.93,24.68,29.45,34.75,"37,960","45,610","51,330","61,250","72,280",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2041,Structural Metal Fabricators and Fitters,detailed,"52,360",3.1,,,,,25.98,"54,030",0.7,18.25,21.93,24.68,29.45,34.75,"37,960","45,610","51,330","61,250","72,280",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2050,Fiberglass Laminators and Fabricators,broad,"16,170",3.8,,,,,23.82,"49,550",0.9,17.75,18.96,22.54,26.20,30.65,"36,910","39,430","46,880","54,490","63,760",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2051,Fiberglass Laminators and Fabricators,detailed,"16,170",3.8,,,,,23.82,"49,550",0.9,17.75,18.96,22.54,26.20,30.65,"36,910","39,430","46,880","54,490","63,760",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2060,Timing Device Assemblers and Adjusters,broad,250,35.0,,,,,27.27,"56,720",13.9,13.41,13.96,30.11,34.97,37.63,"27,880","29,040","62,620","72,740","78,270",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2061,Timing Device Assemblers and Adjusters,detailed,250,35.0,,,,,27.27,"56,720",13.9,13.41,13.96,30.11,34.97,37.63,"27,880","29,040","62,620","72,740","78,270",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2090,Miscellaneous Assemblers and Fabricators,broad,"1,405,030",0.5,,,,,22.43,"46,660",0.2,16.00,17.97,21.47,24.61,31.19,"33,280","37,380","44,650","51,200","64,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-2090,Miscellaneous Assemblers and Fabricators,detailed,"1,405,030",0.5,,,,,22.43,"46,660",0.2,16.00,17.97,21.47,24.61,31.19,"33,280","37,380","44,650","51,200","64,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3000,Food Processing Workers,minor,"879,430",0.6,,,,,19.70,"40,980",0.2,14.42,16.98,18.75,22.32,25.54,"30,000","35,310","38,990","46,420","53,120",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3010,Bakers,broad,"236,200",2.0,,,,,18.50,"38,480",0.4,13.52,15.70,17.86,21.33,23.57,"28,120","32,660","37,160","44,360","49,020",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3011,Bakers,detailed,"236,200",2.0,,,,,18.50,"38,480",0.4,13.52,15.70,17.86,21.33,23.57,"28,120","32,660","37,160","44,360","49,020",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3020,"Butchers and Other Meat, Poultry, and Fish Processing Workers",broad,"352,090",0.9,,,,,19.70,"40,980",0.2,14.53,17.07,18.84,22.30,24.87,"30,230","35,500","39,190","46,380","51,730",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3021,Butchers and Meat Cutters,detailed,"136,430",1.4,,,,,20.37,"42,380",0.4,14.17,17.07,19.30,23.10,27.94,"29,460","35,510","40,140","48,050","58,110",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,"145,700",1.3,,,,,18.89,"39,280",0.3,14.42,17.00,18.41,21.24,23.15,"29,980","35,350","38,300","44,170","48,150",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3023,Slaughterers and Meat Packers,detailed,"69,950",1.8,,,,,20.08,"41,770",0.4,16.03,17.38,19.29,22.54,24.56,"33,340","36,150","40,130","46,870","51,090",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3090,Miscellaneous Food Processing Workers,broad,"291,140",1.1,,,,,20.68,"43,010",0.3,15.44,17.51,19.82,23.13,27.71,"32,100","36,420","41,230","48,100","57,630",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",detailed,"20,370",3.4,,,,,22.08,"45,930",0.9,15.98,18.05,21.54,24.37,30.14,"33,250","37,540","44,810","50,680","62,680",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3092,Food Batchmakers,detailed,"174,520",1.5,,,,,21.04,"43,750",0.4,15.38,17.47,20.33,23.88,28.34,"31,990","36,350","42,290","49,670","58,940",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3093,Food Cooking Machine Operators and Tenders,detailed,"31,250",3.2,,,,,20.47,"42,570",0.6,15.23,17.40,20.00,22.78,26.16,"31,680","36,190","41,590","47,380","54,410",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-3099,"Food Processing Workers, All Other",detailed,"65,000",2.0,,,,,19.38,"40,300",0.3,15.49,17.51,19.08,21.22,23.05,"32,210","36,410","39,680","44,130","47,950",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4000,Metal Workers and Plastic Workers,minor,"1,545,990",0.4,,,,,25.83,"53,730",0.2,17.76,20.64,23.94,29.61,36.46,"36,950","42,920","49,800","61,590","75,830",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4020,"Forming Machine Setters, Operators, and Tenders, Metal and Plastic",broad,"95,010",1.9,,,,,24.37,"50,680",0.3,17.76,19.93,23.27,28.09,32.25,"36,940","41,460","48,410","58,420","67,070",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"60,840",2.4,,,,,23.79,"49,480",0.4,17.65,19.45,22.94,27.33,30.63,"36,700","40,450","47,720","56,840","63,710",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"8,930",5.9,,,,,24.85,"51,680",1.3,17.69,20.40,23.57,28.91,33.04,"36,800","42,440","49,030","60,130","68,720",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"25,250",2.6,,,,,25.59,"53,220",0.5,18.12,21.16,24.10,29.75,33.80,"37,690","44,020","50,140","61,880","70,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4030,"Machine Tool Cutting Setters, Operators, and Tenders, Metal and Plastic",broad,"272,050",0.9,,,,,23.58,"49,050",0.2,17.29,18.88,22.48,27.18,31.58,"35,960","39,270","46,760","56,540","65,680",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"171,200",1.2,,,,,23.28,"48,430",0.3,17.19,18.69,22.27,26.64,31.50,"35,760","38,870","46,330","55,410","65,510",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"4,680",3.8,,,,,24.91,"51,810",1.2,17.45,20.05,23.60,27.85,32.89,"36,300","41,710","49,080","57,940","68,410",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"67,000",1.5,,,,,23.16,"48,170",0.3,17.36,18.94,22.38,26.10,30.10,"36,110","39,390","46,550","54,290","62,600",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"16,710",4.2,,,,,25.24,"52,490",0.9,17.63,20.79,24.34,29.18,33.51,"36,670","43,250","50,620","60,700","69,700",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"12,460",5.4,,,,,27.28,"56,740",1.4,18.19,21.74,25.39,31.20,38.96,"37,840","45,210","52,800","64,900","81,030",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4040,Machinists,broad,"287,050",0.9,,,,,28.52,"59,320",0.2,18.85,22.87,28.24,32.55,38.47,"39,200","47,570","58,750","67,700","80,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4041,Machinists,detailed,"287,050",0.9,,,,,28.52,"59,320",0.2,18.85,22.87,28.24,32.55,38.47,"39,200","47,570","58,750","67,700","80,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4050,"Metal Furnace Operators, Tenders, Pourers, and Casters",broad,"21,340",2.1,,,,,26.55,"55,230",0.4,18.75,22.07,25.85,30.10,35.19,"39,000","45,900","53,760","62,620","73,190",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4051,Metal-Refining Furnace Operators and Tenders,detailed,"16,780",2.5,,,,,26.68,"55,490",0.4,18.85,22.15,26.17,30.20,35.81,"39,200","46,080","54,430","62,810","74,470",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4052,"Pourers and Casters, Metal",detailed,"4,560",4.1,,,,,26.10,"54,290",0.7,18.50,21.73,24.91,29.67,34.63,"38,480","45,190","51,810","61,700","72,040",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4060,"Model Makers and Patternmakers, Metal and Plastic",broad,"4,080",4.9,,,,,31.59,"65,710",1.5,19.25,23.25,29.30,37.40,46.99,"40,040","48,370","60,940","77,790","97,750",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4061,"Model Makers, Metal and Plastic",detailed,"2,610",6.9,,,,,32.97,"68,570",2.2,19.12,22.77,30.45,41.70,47.60,"39,760","47,360","63,340","86,740","99,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4062,"Patternmakers, Metal and Plastic",detailed,"1,470",6.8,,,,,29.14,"60,610",1.5,20.42,23.59,27.89,33.63,39.71,"42,460","49,070","58,000","69,960","82,590",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4070,"Molders and Molding Machine Setters, Operators, and Tenders, Metal and Plastic",broad,"163,270",1.3,,,,,22.24,"46,270",0.3,16.52,18.01,21.50,24.81,29.64,"34,370","37,460","44,720","51,590","61,640",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4071,Foundry Mold and Coremakers,detailed,"12,790",3.1,,,,,23.97,"49,860",0.6,17.87,20.13,23.13,27.57,30.12,"37,160","41,870","48,110","57,350","62,640",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"150,470",1.4,,,,,22.10,"45,960",0.3,16.43,17.92,21.32,24.53,29.62,"34,170","37,270","44,350","51,020","61,600",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4080,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",broad,"124,590",1.6,,,,,24.05,"50,030",0.3,17.20,18.95,22.68,27.79,35.79,"35,780","39,420","47,180","57,800","74,450",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"124,590",1.6,,,,,24.05,"50,030",0.3,17.20,18.95,22.68,27.79,35.79,"35,780","39,420","47,180","57,800","74,450",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4110,Tool and Die Makers,broad,"56,930",1.9,,,,,32.14,"66,860",0.4,21.48,24.75,30.79,37.87,44.56,"44,680","51,490","64,050","78,770","92,680",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4111,Tool and Die Makers,detailed,"56,930",1.9,,,,,32.14,"66,860",0.4,21.48,24.75,30.79,37.87,44.56,"44,680","51,490","64,050","78,770","92,680",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4120,"Welding, Soldering, and Brazing Workers",broad,"447,810",0.8,,,,,27.07,"56,300",0.2,18.72,22.34,25.36,30.14,37.02,"38,930","46,470","52,760","62,690","77,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,"416,210",0.8,,,,,27.29,"56,760",0.2,18.87,22.50,25.84,30.29,37.28,"39,240","46,790","53,750","63,010","77,530",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",detailed,"31,600",2.6,,,,,24.15,"50,220",0.5,17.72,19.50,23.04,27.59,31.99,"36,860","40,560","47,920","57,390","66,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4190,Miscellaneous Metal Workers and Plastic Workers,broad,"73,880",1.6,,,,,23.66,"49,210",0.5,16.79,18.45,22.42,27.43,32.44,"34,920","38,370","46,640","57,060","67,480",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",detailed,"14,000",3.5,,,,,24.26,"50,450",0.8,16.92,19.55,23.44,28.08,31.90,"35,180","40,660","48,750","58,400","66,350",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4192,"Layout Workers, Metal and Plastic",detailed,"5,970",4.9,,,,,31.98,"66,520",1.9,19.22,24.48,30.71,38.21,45.12,"39,980","50,910","63,870","79,470","93,860",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"32,410",2.6,,,,,21.69,"45,100",0.6,16.25,17.91,21.14,23.85,29.02,"33,790","37,260","43,960","49,600","60,370",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4194,"Tool Grinders, Filers, and Sharpeners",detailed,"5,600",5.8,,,,,25.59,"53,240",1.2,16.99,19.61,24.07,29.88,37.10,"35,350","40,800","50,060","62,150","77,170",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-4199,"Metal Workers and Plastic Workers, All Other",detailed,"15,900",3.7,,,,,23.36,"48,580",0.7,16.99,18.84,22.09,26.01,31.50,"35,350","39,190","45,950","54,100","65,510",,
